program_id,level_encoded,goal_encoded,equipment_encoded,program_length_weeks,time_per_workout_minutes,has_cardio,has_strength,has_yoga,has_hiit
998,1,10,4,0.1764706,0.47058824,0,1,0,0
999,1,10,4,0.1764706,0.29411766,0,1,0,0
1000,1,10,4,0.64705884,0.4117647,0,1,0,0
1001,0,10,4,0.0,0.23529412,1,1,0,0
1002,0,10,5,0.64705884,0.1764706,1,1,0,0
1003,0,2,4,0.1764706,0.29411766,0,1,0,0
1004,0,2,4,0.5294118,0.47058824,0,1,0,0
1005,0,2,5,0.05882353,0.3529412,0,1,0,0
1006,0,2,4,0.29411766,0.1764706,0,1,0,0
1007,1,2,4,0.4117647,0.3529412,0,1,0,0
1008,1,2,4,1.0,0.3529412,0,1,0,0
1009,1,1,4,0.1764706,0.47058824,0,1,0,0
1010,1,1,4,0.64705884,0.3529412,1,1,0,0
1011,2,10,4,0.88235295,0.29411766,0,1,0,0
1012,1,2,0,0.88235295,0.11764706,0,1,0,0
1013,1,2,4,0.1764706,0.47058824,0,1,0,0
1014,1,2,5,0.5294118,0.47058824,0,1,0,0
1015,1,2,4,0.1764706,0.3529412,0,1,0,0
1016,1,2,4,0.1764706,0.05882353,0,1,0,0
1017,1,2,5,0.11764706,0.3529412,0,1,0,0
1018,0,2,5,0.0,0.29411766,0,1,0,0
1019,0,2,4,0.4117647,0.1764706,0,1,0,0
1020,0,2,4,0.64705884,0.29411766,0,1,0,0
1021,2,2,5,0.4117647,0.23529412,0,1,0,0
1022,0,11,4,0.64705884,0.29411766,0,1,0,0
1023,1,2,5,0.1764706,0.1764706,0,1,0,0
1024,1,2,5,0.23529412,0.29411766,0,1,0,0
1025,0,1,4,0.64705884,0.64705884,0,1,0,0
1026,0,1,4,0.88235295,0.4117647,0,1,0,0
1027,0,1,4,0.64705884,1.0,1,1,0,0
1028,0,10,4,0.64705884,0.29411766,0,1,0,0
1029,1,2,4,0.64705884,0.1764706,0,1,0,0
1030,1,2,4,1.0,0.3529412,1,1,1,0
1031,0,2,5,0.0,0.05882353,0,1,0,0
1032,0,2,4,0.5294118,0.3529412,1,1,0,0
1033,1,1,4,0.64705884,0.3529412,0,1,0,0
1034,1,1,4,0.29411766,0.47058824,0,1,0,0
1035,1,8,4,0.64705884,0.3529412,0,1,0,0
1036,1,11,4,0.29411766,0.3529412,0,1,0,0
1037,0,2,3,0.1764706,0.1764706,0,1,0,0
1038,0,2,5,0.64705884,0.4117647,0,1,0,0
1039,0,2,4,0.64705884,0.64705884,0,1,0,0
1040,1,1,0,0.0,0.11764706,0,1,0,0
1041,1,1,4,0.64705884,0.29411766,1,1,0,0
1042,0,1,4,0.1764706,0.47058824,0,1,0,0
1043,0,1,4,0.64705884,0.29411766,0,1,0,0
1044,1,2,4,0.64705884,0.23529412,0,1,0,0
1045,1,2,4,0.64705884,0.29411766,0,1,0,0
1046,0,11,5,0.4117647,0.29411766,0,1,0,0
1047,0,11,4,0.7647059,0.47058824,0,1,0,0
1048,0,10,4,0.64705884,0.5294118,0,1,0,0
1049,0,10,5,0.11764706,0.23529412,0,1,0,0
1050,0,2,4,0.64705884,0.29411766,0,1,0,0
1051,0,2,4,0.5294118,0.4117647,1,1,0,1
1052,0,2,4,0.88235295,0.29411766,0,1,0,0
1053,0,2,5,0.29411766,0.23529412,0,1,0,0
1054,0,2,4,0.4117647,0.29411766,0,1,0,0
1055,0,2,5,0.11764706,0.05882353,0,1,0,0
1056,0,2,4,0.29411766,0.29411766,0,1,0,0
1057,0,2,5,0.4117647,0.23529412,0,1,0,0
1058,0,2,4,0.88235295,0.29411766,0,1,0,0
1059,1,1,5,0.5294118,0.23529412,1,1,0,0
1060,1,10,4,0.29411766,0.4117647,1,1,0,0
1061,1,2,4,0.0,0.23529412,0,1,0,0
1062,1,2,5,0.23529412,0.23529412,0,1,0,0
1063,1,2,4,0.64705884,0.29411766,1,1,0,0
1064,0,1,5,0.23529412,0.29411766,0,1,0,0
1065,0,1,5,0.64705884,0.29411766,0,1,0,0
1066,0,2,4,0.64705884,0.29411766,1,1,0,0
1067,1,10,4,0.47058824,0.4117647,1,1,0,0
1068,0,2,5,0.29411766,0.47058824,0,1,0,0
1069,0,2,4,0.11764706,0.23529412,0,1,0,0
1070,0,2,5,0.29411766,0.47058824,0,1,0,0
1071,0,2,0,0.64705884,0.29411766,0,1,0,0
1072,0,2,4,0.4117647,0.29411766,0,1,0,0
1073,0,8,4,0.64705884,0.4117647,0,1,0,0
1074,0,2,4,1.0,0.47058824,0,1,0,1
1075,1,8,4,0.88235295,0.5294118,0,1,0,0
1076,1,11,5,0.4117647,0.29411766,0,1,0,0
1077,0,10,4,0.5294118,0.1764706,0,1,0,0
1078,0,10,4,0.64705884,0.29411766,0,1,0,0
1079,1,2,4,0.64705884,0.23529412,0,1,0,0
1080,1,2,4,0.0,1.0,0,1,0,0
1081,1,2,4,0.1764706,0.47058824,0,1,0,0
1082,1,2,4,0.64705884,0.29411766,0,1,0,0
1083,0,10,5,0.5294118,0.47058824,0,1,0,0
1084,2,8,4,0.1764706,0.3529412,0,1,0,0
1085,2,8,4,0.11764706,0.4117647,0,1,0,0
1086,1,1,5,0.1764706,0.29411766,0,1,0,0
1087,1,1,4,0.64705884,0.29411766,1,1,0,0
1088,1,10,5,0.4117647,0.29411766,1,1,0,0
1089,0,10,5,0.64705884,0.3529412,1,1,0,0
1090,0,2,4,0.11764706,0.11764706,1,1,0,1
1091,0,11,4,0.4117647,0.3529412,0,1,0,0
1092,1,8,4,0.5294118,0.64705884,0,1,0,0
1093,0,2,3,0.64705884,0.29411766,1,1,0,0
1094,0,2,4,0.29411766,0.29411766,0,1,0,0
1095,0,2,0,0.4117647,0.11764706,0,1,0,0
1096,0,10,4,0.64705884,0.3529412,0,1,0,0
1097,2,2,4,0.64705884,0.47058824,0,1,0,0
1098,0,2,4,0.1764706,0.29411766,0,1,0,0
1099,0,3,4,0.64705884,0.29411766,0,1,0,0
1100,0,2,4,0.88235295,0.64705884,0,1,0,0
1101,0,2,4,0.88235295,0.29411766,0,1,0,0
1102,0,2,4,0.1764706,0.29411766,1,1,0,0
1103,0,2,4,0.0,0.29411766,1,1,0,0
1104,0,2,4,0.64705884,0.29411766,1,1,0,0
1105,0,10,4,0.64705884,0.29411766,0,1,0,0
1106,0,10,4,0.64705884,0.47058824,0,1,0,0
1107,1,2,4,0.1764706,0.47058824,0,1,0,0
1108,0,10,4,0.64705884,0.29411766,1,1,0,0
1109,0,11,3,0.4117647,0.05882353,0,1,0,0
1110,1,2,4,0.88235295,0.29411766,0,1,0,0
1111,0,1,5,0.1764706,0.29411766,0,1,0,0
1112,0,1,4,0.23529412,0.23529412,0,1,0,0
1113,0,1,4,0.4117647,0.64705884,0,1,0,0
1114,0,8,4,0.64705884,0.3529412,1,1,0,0
1115,0,1,5,0.5294118,0.64705884,0,1,0,0
1116,0,10,4,0.64705884,0.47058824,1,1,0,0
1117,1,2,4,0.1764706,0.23529412,0,1,0,0
1118,1,2,4,0.64705884,0.3529412,0,1,0,0
1119,1,11,4,0.64705884,0.4117647,0,1,0,0
1120,1,8,4,0.11764706,0.47058824,0,1,0,0
1121,1,8,4,0.64705884,0.23529412,0,1,0,0
1122,1,8,4,0.29411766,0.4117647,0,1,0,0
1123,1,8,4,0.4117647,0.3529412,0,1,0,0
1124,1,8,4,0.64705884,0.4117647,1,1,0,0
1125,0,1,4,0.64705884,0.29411766,0,1,0,0
1126,1,2,3,0.64705884,0.29411766,0,1,0,0
1127,1,2,5,0.4117647,0.64705884,0,1,0,0
1128,1,2,5,0.64705884,0.23529412,0,1,0,0
1129,1,8,5,0.5294118,0.29411766,0,1,0,0
1130,0,2,4,0.64705884,0.23529412,0,1,0,0
1131,0,2,4,0.4117647,0.29411766,1,1,0,0
1132,0,2,4,0.1764706,0.47058824,0,1,0,0
1133,0,2,5,0.1764706,0.47058824,0,1,0,0
1134,0,2,5,0.4117647,0.4117647,0,1,0,0
1135,0,1,4,0.1764706,0.1764706,0,1,0,0
1136,0,1,4,0.64705884,0.47058824,0,1,0,0
1137,1,10,4,0.5294118,0.3529412,0,1,0,0
1138,1,2,4,0.64705884,0.23529412,0,1,0,0
1139,1,2,4,0.23529412,0.29411766,0,1,0,0
1140,1,2,5,0.64705884,0.1764706,0,1,0,0
1141,0,10,4,0.1764706,0.5294118,0,1,0,0
1142,0,10,5,0.29411766,0.29411766,0,1,0,0
1143,0,10,4,0.64705884,0.47058824,1,1,0,0
1144,1,2,4,0.64705884,0.1764706,0,1,0,0
1145,1,2,4,0.64705884,0.47058824,0,1,0,0
1146,1,2,5,0.0,0.64705884,1,0,0,0
1147,1,2,4,0.29411766,0.29411766,0,1,0,0
1148,1,11,0,0.64705884,0.11764706,1,1,0,0
1149,1,2,4,0.64705884,0.29411766,0,1,0,0
1150,0,8,5,0.64705884,0.47058824,0,1,0,0
1151,0,2,5,0.1764706,0.11764706,0,1,0,0
1152,1,2,4,0.64705884,0.47058824,1,1,0,0
1153,0,2,4,0.23529412,0.29411766,0,1,0,0
1154,0,2,4,0.64705884,0.3529412,1,1,0,0
1155,1,10,5,0.64705884,0.1764706,0,1,0,0
1156,1,2,4,0.64705884,0.47058824,0,1,0,0
1157,0,2,5,0.29411766,0.29411766,0,1,0,0
1158,0,2,4,0.4117647,0.4117647,1,1,0,0
1159,2,2,4,0.11764706,0.29411766,0,1,0,0
1160,2,2,4,0.4117647,0.47058824,0,1,0,0
1161,2,2,5,0.23529412,0.47058824,0,1,0,0
1162,1,2,4,0.5294118,0.29411766,1,1,0,0
1163,2,1,4,0.4117647,0.4117647,0,1,0,0
1164,1,1,4,0.64705884,0.29411766,1,1,0,0
1165,1,2,4,0.1764706,0.47058824,0,1,0,0
1166,1,2,4,0.64705884,0.1764706,0,1,0,0
1167,1,2,5,0.1764706,0.3529412,0,1,0,0
1168,1,2,4,0.1764706,0.29411766,0,1,0,0
1169,1,2,4,0.64705884,0.3529412,0,1,0,0
1170,0,2,4,0.1764706,0.47058824,0,1,0,0
1171,0,2,4,1.0,0.64705884,0,1,0,0
1172,0,10,4,0.8235294,0.47058824,0,1,0,0
1173,1,10,4,0.1764706,0.1764706,0,1,0,0
1174,0,2,5,0.64705884,0.29411766,0,1,0,0
1175,0,2,4,0.5294118,0.29411766,1,1,0,0
1176,0,11,4,0.64705884,0.29411766,0,1,0,0
1177,0,2,4,0.64705884,0.29411766,0,1,0,0
1178,1,2,4,0.88235295,0.47058824,0,1,0,0
1179,0,10,4,0.4117647,0.3529412,0,1,0,0
1180,0,2,4,0.64705884,0.64705884,0,1,0,0
1181,0,2,5,0.1764706,0.29411766,0,1,0,0
1182,0,2,4,0.1764706,0.64705884,0,1,0,0
1183,0,2,4,0.64705884,0.3529412,1,1,0,0
1184,0,2,4,0.29411766,0.29411766,0,1,0,0
1185,0,1,4,0.64705884,0.5294118,1,1,0,0
1186,1,2,4,0.64705884,0.47058824,1,1,0,0
1187,1,2,4,0.0,0.1764706,0,1,0,0
1188,1,2,0,0.64705884,0.47058824,0,1,0,0
1189,0,2,4,0.4117647,0.4117647,0,1,0,0
1190,0,2,4,0.1764706,0.64705884,0,1,0,0
1191,0,2,4,0.64705884,0.1764706,0,1,0,0
1192,1,1,4,0.23529412,0.29411766,1,1,0,0
1193,1,1,4,0.4117647,0.23529412,0,1,0,0
1194,1,1,10,0.1764706,0.3647059,0,1,0,0
1195,1,1,4,0.29411766,0.29411766,0,1,0,0
1196,0,2,5,0.88235295,0.29411766,0,1,0,0
1197,0,2,4,0.0,0.3529412,0,1,0,0
1198,0,2,5,0.1764706,0.47058824,1,1,0,0
1199,1,1,4,0.64705884,0.64705884,1,1,0,0
1200,1,2,4,0.47058824,0.29411766,1,1,0,0
1201,1,2,5,0.29411766,0.47058824,0,1,0,0
1202,0,2,5,0.4117647,0.47058824,1,1,0,0
1203,0,2,4,0.47058824,0.3529412,0,1,0,0
1204,0,2,4,0.4117647,0.4117647,0,1,0,0
1205,0,2,4,0.29411766,0.29411766,0,1,0,0
1206,1,2,5,0.64705884,0.3529412,1,1,0,0
1207,1,2,4,0.7647059,0.3529412,0,1,0,0
1208,0,2,4,0.5294118,0.47058824,0,1,0,0
1209,0,3,5,0.29411766,0.47058824,0,1,0,1
1210,0,3,5,0.29411766,0.47058824,0,1,0,0
1211,0,2,4,0.4117647,0.23529412,0,1,0,0
1212,0,2,5,0.4117647,0.23529412,0,1,0,0
1213,0,2,5,0.64705884,0.23529412,1,1,0,0
1214,1,1,4,0.64705884,0.29411766,1,1,0,0
1215,0,8,5,0.23529412,0.29411766,0,1,0,0
1216,0,8,5,0.29411766,0.29411766,0,1,0,0
1217,0,8,5,0.11764706,0.23529412,0,1,0,0
1218,0,8,5,0.3529412,0.4117647,0,1,0,0
1219,0,2,4,0.29411766,0.29411766,0,1,0,0
1220,0,2,0,0.0,0.11764706,0,1,0,0
1221,0,2,4,0.88235295,0.47058824,1,1,0,0
1222,1,10,4,0.64705884,0.3529412,0,1,0,0
1223,0,2,4,0.23529412,0.5294118,0,1,0,0
1224,0,2,4,0.47058824,0.23529412,0,1,0,0
1225,0,2,5,0.23529412,0.23529412,0,1,0,0
1226,0,2,5,0.64705884,0.29411766,0,1,0,0
1227,0,2,4,0.64705884,0.47058824,0,1,0,0
1228,0,2,4,0.29411766,0.3529412,0,1,0,0
1229,1,2,4,0.64705884,0.29411766,0,1,0,0
1230,0,11,0,0.64705884,0.29411766,1,1,0,1
1231,1,10,4,0.23529412,0.47058824,0,1,0,0
1232,1,10,4,0.5882353,0.3529412,0,1,0,0
1233,0,11,4,1.0,0.29411766,0,1,0,0
1234,1,1,4,0.64705884,0.47058824,0,1,0,0
1235,1,10,4,0.29411766,0.3529412,0,1,0,0
1236,0,10,4,0.1764706,0.29411766,1,1,0,0
1237,0,10,4,0.3529412,0.29411766,1,1,0,0
1238,0,2,5,0.64705884,0.29411766,0,1,0,0
1239,0,2,4,0.4117647,0.3529412,0,1,0,0
1240,0,2,4,0.64705884,0.3529412,0,1,0,0
1241,0,2,4,0.64705884,0.3529412,0,1,0,0
1242,1,10,4,0.23529412,0.4117647,0,1,0,0
1243,0,10,4,0.1764706,0.3529412,0,1,0,0
1244,0,10,4,0.64705884,0.1764706,1,1,0,0
1245,0,2,4,0.64705884,0.29411766,0,1,0,0
1246,0,8,5,0.64705884,0.23529412,0,1,0,0
1247,1,11,4,0.5294118,0.64705884,0,1,0,0
1248,0,1,4,0.29411766,0.47058824,0,1,0,0
1249,0,1,4,0.5294118,0.47058824,0,1,0,0
1250,0,2,5,0.64705884,0.1764706,0,1,0,0
1251,0,2,4,0.64705884,0.47058824,0,1,0,0
1252,0,2,4,0.29411766,0.3529412,1,1,0,1
1253,1,2,5,0.64705884,0.23529412,1,1,0,0
1254,0,10,4,0.47058824,0.47058824,1,1,0,0
1255,0,2,4,0.64705884,0.0,1,1,0,0
1256,0,1,4,0.7058824,0.5294118,0,1,0,0
1257,1,2,4,0.64705884,0.3529412,0,1,0,0
1258,1,2,4,0.4117647,0.29411766,1,1,0,0
1259,2,2,5,0.4117647,0.29411766,1,1,0,0
1260,2,2,4,0.47058824,0.3529412,0,1,0,0
1261,1,11,4,0.1764706,0.29411766,0,1,0,0
1262,1,2,5,0.8235294,0.4117647,1,1,0,0
1263,1,2,5,0.23529412,0.3529412,0,1,0,0
1264,1,2,4,0.0,0.3529412,0,1,0,0
1265,1,2,5,0.4117647,0.29411766,0,1,0,0
1266,1,2,4,0.5294118,0.29411766,1,1,0,1
1267,0,11,4,0.5294118,0.64705884,1,1,0,0
1268,0,2,4,0.64705884,0.47058824,0,1,0,0
1269,0,2,4,0.0,0.23529412,1,1,0,0
1270,0,2,4,0.29411766,0.47058824,1,1,0,0
1271,0,1,4,0.5294118,0.47058824,0,1,0,0
1272,0,2,4,0.47058824,0.29411766,0,1,0,0
1273,0,2,4,0.4117647,0.29411766,0,1,0,1
1274,0,2,0,0.88235295,0.11764706,1,1,0,0
1275,2,1,5,0.4117647,0.1764706,0,1,0,0
1276,2,1,5,0.64705884,0.29411766,0,1,0,0
1277,0,3,5,0.64705884,0.5294118,0,1,0,0
1278,0,1,4,0.64705884,0.64705884,0,1,0,0
1279,0,2,4,0.64705884,0.64705884,0,1,0,0
1280,1,10,4,0.1764706,0.47058824,1,1,0,0
1281,1,10,4,0.64705884,0.3529412,0,1,0,0
1282,0,2,4,0.4117647,0.64705884,0,1,0,0
1283,0,11,4,0.64705884,0.47058824,0,1,0,0
1284,2,8,4,0.4117647,0.47058824,0,1,0,0
1285,2,2,4,0.4117647,0.4117647,0,1,0,0
1286,0,2,0,0.64705884,0.1764706,1,1,0,0
1287,0,2,5,0.64705884,0.47058824,0,1,0,0
1288,0,2,4,0.5294118,0.29411766,0,1,0,0
1289,0,2,5,0.4117647,0.4117647,0,1,0,0
1290,1,10,4,0.4117647,0.47058824,0,1,0,0
1291,0,2,4,1.0,0.5294118,0,1,0,0
1292,1,8,4,0.1764706,0.47058824,0,1,0,0
1293,1,8,5,0.1764706,0.23529412,0,1,0,0
1294,1,8,4,0.4117647,0.23529412,0,1,0,0
1295,0,2,4,0.0,0.29411766,0,1,0,0
1296,0,2,4,0.5294118,0.23529412,1,1,0,0
1297,0,2,4,0.1764706,0.1764706,1,1,0,0
1298,0,11,4,0.29411766,0.29411766,0,1,0,0
1299,1,2,4,0.11764706,0.29411766,0,1,0,0
1300,1,2,4,0.5294118,0.47058824,1,1,0,0
1301,0,2,4,0.47058824,0.47058824,0,1,0,0
1302,0,8,4,0.64705884,0.29411766,0,1,0,0
1303,0,2,4,0.1764706,0.47058824,0,1,0,0
1304,2,2,4,0.64705884,0.29411766,0,1,0,0
1305,1,2,4,0.64705884,0.47058824,1,1,0,0
1306,0,8,4,0.1764706,0.29411766,0,1,0,0
1307,0,8,4,0.4117647,0.47058824,0,1,0,0
1308,2,2,0,0.64705884,0.29411766,0,1,0,0
1309,0,2,4,0.1764706,0.3529412,0,1,0,1
1310,0,2,4,0.4117647,0.29411766,0,1,0,0
1311,0,2,4,0.0,0.5294118,0,1,0,0
1312,0,2,4,0.64705884,0.29411766,0,1,0,0
1313,0,2,5,0.64705884,0.29411766,0,1,0,0
1314,1,10,4,0.4117647,0.23529412,0,1,0,0
1315,0,2,0,1.0,0.29411766,1,1,0,0
1316,0,2,4,0.64705884,0.4117647,0,1,0,0
1317,1,1,5,0.23529412,0.47058824,0,1,0,0
1318,0,2,4,0.64705884,0.29411766,0,1,0,0
1319,0,2,4,0.1764706,0.29411766,0,1,0,0
1320,0,2,4,0.29411766,0.1764706,0,1,0,0
1321,0,1,4,0.11764706,0.29411766,0,1,0,0
1322,0,1,5,0.64705884,0.29411766,0,1,0,0
1323,1,2,4,0.64705884,0.29411766,0,1,0,0
1324,1,2,5,0.64705884,0.11764706,0,1,0,0
1325,1,2,4,0.64705884,0.29411766,0,1,0,0
1326,1,2,4,0.7647059,0.47058824,0,1,0,0
1327,1,2,4,0.64705884,0.29411766,0,1,0,0
1328,0,3,4,0.1764706,0.29411766,0,1,0,0
1329,0,3,3,0.4117647,0.23529412,0,1,0,0
1330,1,10,4,0.23529412,0.4117647,1,1,0,0
1331,0,1,4,0.1764706,0.1764706,1,1,0,0
1332,0,2,4,0.88235295,0.47058824,0,1,0,1
1333,1,1,5,0.64705884,0.29411766,0,1,0,0
1334,0,2,5,0.4117647,0.47058824,0,1,0,0
1335,1,11,5,0.64705884,0.47058824,0,1,0,0
1336,1,11,4,0.9411765,0.64705884,0,1,0,0
1337,1,1,4,0.1764706,0.4117647,0,1,0,0
1338,1,1,4,0.64705884,0.47058824,0,1,0,0
1339,0,11,4,0.64705884,0.47058824,0,1,0,0
1340,0,11,4,0.4117647,0.4117647,0,1,0,0
1341,1,10,4,0.0,0.29411766,0,1,0,0
1342,1,10,4,0.4117647,0.64705884,0,1,0,0
1343,1,10,4,0.1764706,0.47058824,0,1,0,0
1344,1,2,5,0.64705884,0.1764706,1,1,0,0
1345,1,1,4,0.23529412,0.3529412,0,1,0,0
1346,1,1,4,0.1764706,0.1764706,0,1,0,0
1347,1,1,5,0.4117647,0.1764706,1,1,0,0
1348,0,2,4,0.29411766,0.29411766,0,1,0,0
1349,0,2,4,0.64705884,0.8235294,0,1,0,0
1350,0,2,4,0.64705884,0.47058824,0,1,0,0
1351,1,2,4,0.64705884,0.29411766,0,1,0,0
1352,1,2,3,0.1764706,0.64705884,0,1,0,0
1353,1,2,5,0.64705884,0.1764706,1,1,0,0
1354,1,2,4,0.5294118,0.29411766,0,1,0,0
1355,1,2,5,0.64705884,0.4117647,0,1,0,0
1356,0,2,4,0.4117647,0.29411766,0,1,0,0
1357,0,2,5,0.88235295,0.29411766,0,1,0,0
1358,0,2,4,0.29411766,0.47058824,0,1,0,0
1359,0,2,4,0.64705884,0.47058824,0,1,0,0
1360,0,2,4,0.4117647,0.47058824,1,1,0,0
1361,0,2,4,0.7647059,0.5882353,0,1,0,0
1362,1,2,4,0.4117647,0.3529412,0,1,0,0
1363,1,10,4,0.1764706,0.23529412,1,1,0,0
1364,1,10,4,0.64705884,0.5882353,0,1,0,1
1365,0,2,4,0.64705884,0.3529412,0,1,0,0
1366,0,2,4,0.4117647,0.64705884,0,1,0,0
1367,1,11,5,0.4117647,0.11764706,0,1,0,1
1368,0,10,4,0.7058824,0.64705884,0,1,0,0
1369,1,1,4,0.4117647,0.47058824,0,1,0,0
1370,0,2,4,0.1764706,0.1764706,0,1,0,1
1371,0,2,5,0.88235295,0.4117647,0,1,0,0
1372,0,8,5,0.1764706,0.11764706,0,1,0,0
1373,0,8,4,0.5294118,0.29411766,0,1,0,0
1374,0,11,4,0.5294118,0.23529412,1,1,0,0
1375,1,2,4,0.88235295,0.29411766,1,1,0,0
1376,0,8,5,0.29411766,0.3529412,0,1,0,0
1377,1,8,4,0.5294118,0.23529412,1,1,0,0
1378,0,2,4,0.4117647,0.29411766,0,1,0,0
1379,0,8,4,0.5294118,0.29411766,0,1,0,0
1380,0,8,4,0.4117647,0.29411766,0,1,0,0
1381,0,8,4,0.29411766,0.23529412,0,1,0,0
1382,0,8,4,0.4117647,0.47058824,0,1,0,0
1383,0,2,5,0.11764706,0.47058824,0,1,0,0
1384,0,2,4,0.4117647,0.47058824,0,1,0,0
1385,0,8,4,0.64705884,0.29411766,0,1,0,0
1386,1,10,4,0.23529412,0.29411766,0,1,0,0
1387,0,1,4,0.64705884,0.29411766,0,1,0,0
1388,1,2,5,0.11764706,0.4117647,0,1,0,0
1389,1,2,4,0.29411766,0.47058824,1,1,0,0
1390,1,2,4,0.4117647,0.47058824,0,1,0,0
1391,1,2,4,0.1764706,0.29411766,0,1,0,0
1392,1,2,4,0.64705884,0.23529412,0,1,0,0
1393,1,10,5,1.0,0.0,0,1,0,0
1394,1,1,5,0.64705884,0.5882353,0,1,0,0
1395,1,2,5,0.64705884,0.29411766,0,1,0,0
1396,2,8,5,0.23529412,0.29411766,0,1,0,0
1397,2,8,5,0.88235295,0.4117647,0,1,0,0
1398,2,8,4,0.23529412,0.29411766,0,1,0,0
1399,1,7,3,0.88235295,0.23529412,0,1,0,0
1400,1,2,4,0.64705884,0.29411766,0,1,0,0
1401,1,2,5,0.05882353,0.29411766,0,1,0,0
1402,1,2,5,0.47058824,0.47058824,1,1,0,0
1403,1,8,4,0.4117647,0.47058824,0,1,0,0
1404,1,8,4,0.11764706,0.29411766,0,1,0,0
1405,1,8,4,0.4117647,0.23529412,0,1,0,0
1406,1,2,5,0.64705884,0.3529412,0,1,0,0
1407,1,2,4,0.64705884,0.47058824,1,1,0,1
1408,1,1,4,0.29411766,0.29411766,0,1,0,0
1409,1,1,5,0.64705884,0.3529412,0,1,0,0
1410,1,1,4,0.64705884,0.47058824,0,1,0,0
1411,0,1,4,0.4117647,0.29411766,0,1,0,0
1412,1,8,4,0.5294118,0.47058824,0,1,0,0
1413,1,8,5,0.64705884,0.29411766,0,1,0,0
1414,0,8,4,0.0,0.1764706,0,1,0,0
1415,1,11,5,0.23529412,0.23529412,0,1,0,0
1416,0,2,4,0.0,0.23529412,0,1,0,0
1417,0,2,4,0.4117647,0.29411766,0,1,0,0
1418,0,2,5,0.64705884,0.47058824,0,1,0,0
1419,0,2,5,0.1764706,0.29411766,0,1,0,0
1420,0,2,4,0.29411766,0.1764706,0,1,0,0
1421,1,8,0,0.64705884,0.3529412,0,1,0,0
1422,1,2,4,0.64705884,0.4117647,0,1,0,0
1423,1,2,5,0.5294118,0.1764706,1,1,0,0
1424,0,2,4,0.64705884,0.3529412,0,1,0,0
1425,0,2,4,0.88235295,0.29411766,0,1,0,0
1426,0,2,3,0.5294118,0.3529412,0,1,0,0
1427,1,2,5,0.64705884,0.29411766,1,1,0,1
1428,1,2,4,0.1764706,0.3529412,0,1,0,0
1429,1,2,5,0.4117647,0.47058824,0,1,0,0
1430,0,10,4,0.64705884,0.29411766,0,1,0,0
1431,0,2,5,0.05882353,0.23529412,0,1,0,0
1432,0,2,4,0.4117647,0.47058824,0,1,0,0
1433,1,2,5,0.4117647,0.29411766,0,1,0,0
1434,1,2,4,0.1764706,0.11764706,0,1,0,0
1435,1,2,0,0.64705884,0.23529412,1,1,0,0
1436,1,2,4,0.64705884,0.3529412,0,1,0,0
1437,1,11,4,0.4117647,0.0,0,1,0,0
1438,2,10,4,0.64705884,0.3529412,0,1,0,0
1439,0,1,4,0.64705884,0.3529412,0,1,0,0
1440,0,10,5,0.4117647,0.47058824,0,1,0,0
1441,1,1,4,0.4117647,0.47058824,0,1,0,0
1442,1,1,4,0.64705884,0.29411766,1,1,0,0
1443,0,8,4,0.64705884,0.3529412,1,1,0,1
1444,0,8,4,0.1764706,0.4117647,0,1,0,0
1445,0,8,5,0.1764706,0.11764706,0,1,0,0
1446,0,8,0,0.1764706,0.1764706,1,1,0,0
1447,0,8,4,0.64705884,0.29411766,0,1,0,0
1448,0,8,3,0.4117647,0.29411766,0,1,0,0
1449,1,2,4,0.3529412,0.29411766,0,1,0,0
1450,0,8,5,0.64705884,0.29411766,0,1,0,0
1451,0,2,4,0.88235295,0.47058824,0,1,0,0
1452,1,10,5,0.11764706,0.47058824,0,1,0,0
1453,0,3,4,0.1764706,0.29411766,0,1,0,0
1454,0,3,3,0.1764706,0.47058824,0,1,0,0
1455,0,1,4,0.64705884,0.4117647,0,1,0,0
1456,0,1,3,0.4117647,0.11764706,0,1,0,0
1457,0,1,5,0.29411766,0.29411766,0,1,0,0
1458,0,10,4,0.64705884,0.1764706,1,1,0,0
1459,0,2,5,0.29411766,0.23529412,0,1,0,0
1460,0,1,4,0.88235295,0.47058824,0,1,0,0
1461,0,1,4,0.64705884,0.29411766,0,1,0,0
1462,0,2,4,0.64705884,1.0,0,1,0,0
1463,0,2,5,0.4117647,0.29411766,0,1,0,0
1464,0,2,5,0.88235295,0.29411766,0,1,0,0
1465,2,1,4,0.29411766,0.47058824,0,1,0,0
1466,2,1,4,0.4117647,0.47058824,0,1,0,0
1467,2,1,5,0.47058824,0.5294118,0,1,0,0
1468,2,1,4,0.4117647,0.29411766,0,1,0,0
1469,2,2,4,0.88235295,0.3529412,1,1,0,0
1470,0,11,5,1.0,0.4117647,0,1,0,0
1471,0,2,0,0.64705884,0.11764706,0,0,1,0
1472,0,1,4,0.64705884,0.64705884,0,1,0,0
1473,0,1,4,0.64705884,0.4117647,0,1,0,0
1474,0,2,4,0.47058824,0.29411766,0,1,0,0
1475,0,1,5,0.64705884,0.5294118,0,1,0,0
1476,0,1,4,0.4117647,0.29411766,1,1,0,0
1477,0,3,5,0.0,0.5294118,1,1,0,0
1478,0,3,4,0.64705884,0.7647059,0,1,0,0
1479,0,2,4,0.4117647,0.23529412,1,1,0,0
